chr1	0	4817789
chr1	4828190	16097600
chr1	16521600	40604000
chr1	42089600	45885000
chr1	46557000	91053600
chr1	91855200	98262000
chr1	98448000	99930000
chr1	100454000	112367200
chr1	112574000	112713000
chr1	112723401	114222800
chr1	115878000	145392399
chr1	148683801	149329400
chr1	156153200	171244600
chr1	173851600	198886200
chr1	201450600	203577000
chr1	204876000	224230000
chr1	234894000	238442400
chr1	238694400	246006000
chr2	0	15765800
chr2	16238400	85557037
chr2	85567438	116492900
chr2	123265100	123357840
chr2	123378241	205084400
chr2	205816000	212608598
chr2	212618999	213872400
chr3	0	55738800
chr3	55893600	61604400
chr3	64952800	107592000
chr3	107798400	111273684
chr3	111284091	121942800
chr3	122765200	133662000
chr3	134232400	168598800
chr3	168807600	197110000
chr4	0	70286753
chr4	70297154	95518156
chr4	95528557	157412600
chr5	0	34429389
chr5	34439790	45065400
chr6	0	248000
chr6	384000	9779200
chr6	45302600	55658400
chr6	57354400	61918000
chr6	68266800	105615000
chr6	107959000	109992000
chr6	111555000	114327000
chr7	0	835200
chr7	946800	28208118
chr7	28218519	51037100
chr7	51245900	51456731
chr7	51497132	52748400
chr7	57545474	129110800
chr7	130807600	153770000
chr8	0	36497000
chr8	41630400	66081000
chr8	68647000	73235000
chr8	76544000	79084800
chr8	79455600	80736000
chr8	82908000	102278000
chr8	104160000	115165600
chr9	0	34270400
chr9	35445200	36171000
chr9	36372000	123553600
chr9	123671400	133606900
chr10	0	33377000
chr10	33817000	46952600
chr10	47151000	59717800
chr10	81986400	119370000
chr11	0	11575000
chr11	13675400	18749000
chr11	20871000	21476800
chr11	21630400	22214400
chr11	22483200	26724000
chr11	27189000	29925000
chr11	37194000	57217500
chr11	57606000	67932200
chr11	71784000	72453600
chr11	73757600	74662000
chr11	78146800	90530300
chr12	0	1596000
chr12	1836800	3410400
chr12	3775200	5969600
chr12	6104000	6434400
chr12	6546400	11446400
chr12	12056800	14383500
chr12	15478500	16128000
chr12	17628800	28116000
chr12	34817500	54732000
chr12	54882000	57963000
chr12	58149000	64821000
chr12	65322000	66120000
chr13	0	68917200
chr14	0	20292000
chr15	0	22302000
chr15	22709200	24116400
chr15	24943600	26836600
chr16	0	46536000
chr16	54835200	66066000
chr16	83992000	85384000
chr17	0	8175600
chr17	8348400	9640800
chr17	10249200	35007000
chr17	35232000	36426799
chr17	39564000	44164800
chr17	44627600	45564000
chr17	63383000	65497200
chr17	71682400	73555400
chr18	0	55792800
chr19	0	29138400
chr19	32964400	36986000
chr19	40968000	56268000
chr20	0	31951000
chr20	41750000	42446800
chr20	61455200	61968400
chr21	0	15324000
chr22	0	38262900
chr22	38842300	41159700
