chr1	0	10000
chr1	177368	317769
chr1	471368	521412
chr1	1708649	1820453
chr1	1823312	1912934
chr1	1913825	2052960
chr1	2055810	2211919
chr1	2213940	2237527
chr1	2241980	2566258
chr1	2634182	2684254
chr1	2695595	3081706
chr1	3082806	3097462
chr1	3098803	3401072
chr1	3405662	3808436
chr1	3809202	4402809
chr1	4404275	5393589
chr1	5395013	6064749
chr1	6066933	6280680
chr1	6324363	6476627
chr1	6524490	6620439
chr1	6630419	7568484
chr1	7571753	8204083
chr1	8211127	8671389
chr1	8674276	8715187
chr1	8720239	9740249
chr1	9740665	10677561
chr1	10795161	11099115
chr1	11102746	12746601
chr1	12752155	12839976
chr1	13052998	13102998
chr1	13219912	13319912
chr1	13499446	13607201
chr1	13749236	16346941
chr1	16403632	16831784
chr1	17125658	17175658
chr1	17281753	18792433
chr1	18792711	21697489
chr1	21815162	22890278
chr1	22891179	22896823
chr1	22897136	25583314
chr1	25767616	26456139
chr1	26465112	27979190
chr1	27979572	31904564
chr1	31905074	32281291
chr1	32281574	37816406
chr1	37817448	38583668
chr1	38584026	39128708
chr1	39136209	41346421
chr1	41380988	44095566
chr1	44107276	44821156
chr1	44822765	47713660
chr1	47730083	49176584
chr1	49177170	53489139
chr1	53489728	53560864
chr1	53568914	53933366
chr1	53933931	55089224
chr1	55103584	55184872
chr1	55185267	55301811
chr1	55305416	56995928
chr1	56996457	57552954
chr1	57559110	58743894
chr1	58745000	59155366
chr1	59157255	60106116
chr1	60107324	60463754
chr1	60464196	61287995
chr1	61288462	62082780
chr1	62083828	62654848
chr1	62657214	63486943
chr1	63487699	68008162
chr1	68008925	69055219
chr1	69055565	72360085
chr1	72361128	72449516
chr1	72449984	72755827
chr1	72763700	72766118
chr1	72812679	73680034
chr1	73712350	77476295
chr1	77476843	79650044
chr1	79650382	80220971
chr1	80223381	80271048
chr1	80271315	81402959
chr1	81404220	82880570
chr1	82880889	83022690
chr1	83023007	84056123
chr1	84057444	85972474
chr1	86006499	87502790
chr1	87503067	87613238
chr1	87614258	89475742
chr1	89479074	89811464
chr1	89812298	94288286
chr1	94291584	95157197
chr1	95159040	100441131
chr1	100444227	104103056
chr1	104321249	104443155
chr1	104443735	104669108
chr1	104670173	104932007
chr1	104932323	105667629
chr1	105668456	107223366
chr1	107223954	108175391
chr1	108176330	108731774
chr1	108739010	108778233
chr1	108855345	108913130
chr1	109014438	110186845
chr1	110259108	112692031
chr1	112704918	114045755
chr1	114046475	115312382
chr1	115316963	117117030
chr1	117210314	117880479
chr1	117882023	120142386
chr1	120150241	120526946
chr1	120697078	120754644
chr1	120936665	121086729
chr1	121150401	121349801
chr1	121485194	142657654
chr1	142730992	142792571
chr1	142853887	143162582
chr1	143248589	143278353
chr1	143284338	143344620
chr1	143419637	143645389
chr1	143770622	143901216
chr1	144024333	144093087
chr1	144095745	144145807
chr1	144224434	144274527
chr1	144401707	144451780
chr1	144527040	144610260
chr1	144622190	144672442
chr1	144710694	144810748
chr1	144893666	144916752
chr1	145090961	145188846
chr1	145385675	145471519
chr1	145475035	146030297
chr1	146060857	146163757
chr1	146164618	146459409
chr1	146465619	146960241
chr1	146960563	147574557
chr1	147602694	147773190
chr1	147790414	147882375
chr1	148025993	148176092
chr1	148350168	148513804
chr1	148684147	148734147
chr1	148823698	149033154
chr1	149459645	149509645
chr1	149815116	151329886
chr1	151410346	152184557
chr1	152196724	152555031
chr1	152590474	152648236
chr1	152660425	152759547
chr1	152771366	153215569
chr1	153218487	153671643
chr1	153695309	155160570
chr1	155161682	155180488
chr1	155221243	156043262
chr1	156044325	158159221
chr1	158214160	158715295
chr1	158717653	158726460
chr1	158728147	158867527
chr1	158870050	158961201
chr1	158966840	159012851
chr1	159019831	159648677
chr1	159649629	161408547
chr1	161452256	161479844
chr1	161648148	162351445
chr1	162354745	162581778
chr1	162583945	166180431
chr1	166196987	169004136
chr1	169005382	169220417
chr1	169254128	171180592
chr1	171181001	171556290
chr1	171726822	175071474
chr1	175076204	177388265
chr1	177388683	179607356
chr1	179608025	181147036
chr1	181213705	182420391
chr1	182420718	182466308
chr1	182489149	182502350
chr1	182502652	183778234
chr1	183785539	187298432
chr1	187300625	187464834
chr1	187466483	188539469
chr1	188540236	191916409
chr1	191922355	194450273
chr1	194454737	195052601
chr1	195072917	195084180
chr1	195084534	195409704
chr1	195415745	196706643
chr1	196925368	198773656
chr1	198775371	199562786
chr1	199566762	200255513
chr1	200259609	201177873
chr1	201181216	201224280
chr1	201227876	202389904
chr1	202402001	202415008
chr1	202496465	203063994
chr1	203065515	203684430
chr1	203686356	205572590
chr1	205572908	205894530
chr1	205922673	206072735
chr1	206218245	206554185
chr1	206603410	206856622
chr1	206859763	207292501
chr1	207293208	207541994
chr1	207545574	207695732
chr1	207755193	207821692
chr1	207828449	210077992
chr1	210086136	210403508
chr1	210564588	210722198
chr1	210725138	211686459
chr1	211687052	214779088
chr1	214782202	222373816
chr1	222383355	224262712
chr1	224264965	225656407
chr1	225687710	227602019
chr1	227602387	228255274
chr1	228261200	228344081
chr1	228349790	228716553
chr1	228744099	228744980
chr1	228782424	229588865
chr1	229589258	230107508
chr1	230107885	230502052
chr1	230523061	232504745
chr1	232505045	233467941
chr1	233468458	233748777
chr1	233750750	234907010
chr1	234958266	236584350
chr1	236586513	236876893
chr1	236878365	236918915
chr1	236920611	237124174
chr1	237131511	237963563
chr1	237966177	238852240
chr1	238855153	241222983
chr1	241223285	243162263
chr1	243265117	243782749
chr1	243783865	244516943
chr1	244519535	246138224
chr1	246140393	246235066
chr1	246235692	246414450
chr1	246415597	246946310
chr1	246946911	247279180
chr1	247282281	248350682
chr1	248352364	248523494
chr1	248526031	248546203
chr1	248548357	248571264
chr1	248572546	248604259
chr1	248636526	248800271
chr1	248801762	248808321
chr2	0	197457
chr2	198538	306306
chr2	309189	396419
chr2	401251	409534
chr2	445567	732113
chr2	733131	739868
chr2	740914	905275
chr2	905921	975418
chr2	976018	1008206
chr2	1010612	1101664
chr2	1104845	1107235
chr2	1111412	1218700
chr2	1227243	1345897
chr2	1349969	1446886
chr2	1454228	1525711
chr2	1542066	1584523
chr2	1585799	1614364
chr2	1615818	1622911
chr2	1623621	1658866
chr2	1661927	1706810
chr2	1708542	1753522
chr2	1755007	2726139
chr2	2726835	2739124
chr2	2740760	2798725
chr2	2799460	3183867
chr2	3186383	3772983
chr2	3773494	5428658
chr2	5430127	5787224
chr2	5872017	6162265
chr2	6162539	6207341
chr2	6207601	6328501
chr2	6337261	6342706
chr2	6343183	6400090
chr2	6402153	9546088
chr2	9546784	9564610
chr2	9565800	11585485
chr2	11586721	11994004
chr2	11995300	12018855
chr2	12028248	13499730
chr2	13567225	13579580
chr2	13598316	14415688
chr2	14415811	15519890
chr2	15521784	18475549
chr2	18478479	19002869
chr2	19003366	19767359
chr2	19770943	21283577
chr2	21283952	24487475
chr2	24487742	31537257
chr2	31538046	32293361
chr2	32297072	33224410
chr2	33227323	33764337
chr2	33768157	33989553
chr2	33995204	34523688
chr2	34525820	34690166
chr2	34736788	35990731
chr2	35991440	36986154
chr2	36991076	37947752
chr2	38005884	38945457
chr2	38972971	40929031
chr2	40949156	43981253
chr2	43981570	44082033
chr2	44099045	45322851
chr2	45323208	49200435
chr2	49201186	50027553
chr2	50028389	51509682
chr2	51511465	51773216
chr2	51788660	53557650
chr2	53560269	53685222
chr2	53687670	54244132
chr2	54244466	54565343
chr2	54567586	55910253
chr2	55939253	56644907
chr2	56656077	59769491
chr2	59769769	60814267
chr2	60830552	61763548
chr2	61765436	66099628
chr2	66105015	66187539
chr2	66197024	70124794
chr2	70125654	73856144
chr2	73931225	74008661
chr2	74044274	74579110
chr2	74608543	75384400
chr2	75387681	75777552
chr2	75813267	75820941
chr2	75917269	76773725
chr2	76775435	77788943
chr2	77789699	77976697
chr2	77996666	79329145
chr2	79344182	83035674
chr2	83036428	85925548
chr2	85926219	86940987
chr2	87174121	87255640
chr2	87280275	87344722
chr2	87668206	87718206
chr2	88040927	88124192
chr2	88297253	88312430
chr2	88330817	88827973
chr2	88831219	89128220
chr2	89544596	89596316
chr2	89630384	89975465
chr2	90321496	91615979
chr2	91695696	91725625
chr2	91973102	92027895
chr2	92072301	92142315
chr2	92188377	92253153
chr2	92263170	95326216
chr2	95418922	95421440
chr2	95569066	95595663
chr2	95611515	96010191
chr2	96015186	96371476
chr2	96472844	96515589
chr2	96527840	96591461
chr2	96647854	97425161
chr2	97425553	97799238
chr2	97879958	97899560
chr2	97917674	98119941
chr2	98158142	98234098
chr2	98241400	100103533
chr2	100105532	102052664
chr2	102055743	105440020
chr2	105500664	106350519
chr2	106351184	106384506
chr2	106384976	106695028
chr2	106696297	106880519
chr2	106885568	107082826
chr2	107084532	108429770
chr2	108446449	108854032
chr2	108856553	110680126
chr2	110739304	110983376
chr2	110991331	111126916
chr2	111140716	111153368
chr2	111206452	111980181
chr2	111983797	112008360
chr2	112374984	112474657
chr2	112604795	113044721
chr2	113050345	114167655
chr2	114267309	114311639
chr2	114313174	114322270
chr2	114376565	114407509
chr2	114411465	115627901
chr2	115629159	116661965
chr2	116662714	117769270
chr2	117792692	118881346
chr2	118882404	118893885
chr2	118894210	120282720
chr2	120283261	121077329
chr2	121080866	121797718
chr2	121798301	123364872
chr2	123365322	123783185
chr2	123784110	124590825
chr2	124591634	126378316
chr2	126385964	127002283
chr2	127003891	127674757
chr2	127677272	127724863
chr2	127725324	130817210
chr2	130824871	130968968
chr2	130972832	131040840
chr2	131044877	131581746
chr2	131583849	131614897
chr2	131616002	131617641
chr2	131617970	132093031
chr2	132096440	132144810
chr2	132150507	132490401
chr2	132509506	132918891
chr2	133049683	133279817
chr2	133308948	136192778
chr2	136232551	144010734
chr2	144011282	146854887
chr2	146877199	152735079
chr2	152735366	153659036
chr2	153674465	153795666
chr2	153799916	154582322
chr2	154582847	154893605
chr2	154899764	156358979
chr2	156359516	157051167
chr2	157051522	159404946
chr2	159405270	159512537
chr2	159513208	159622180
chr2	159623049	159710695
chr2	159730096	159959392
chr2	159961440	160094190
chr2	160094487	160097802
chr2	160100391	160148110
chr2	160148686	162135199
chr2	162140155	162331232
chr2	162333989	164655559
chr2	164655822	165828131
chr2	165857436	172837177
chr2	172837610	172905517
chr2	172910650	173004359
chr2	173007310	174335807
chr2	174338375	176921919
chr2	177080951	177265709
chr2	177272300	179296069
chr2	179297104	180060109
chr2	180083212	180415732
chr2	180416630	183370577
chr2	183372588	188505041
chr2	188505657	188985215
chr2	189001154	189119548
chr2	189121065	194689554
chr2	194698782	195218549
chr2	195218847	202739813
chr2	202743462	203898774
chr2	203905840	205569531
chr2	205570316	205615445
chr2	205618100	205658019
chr2	205683746	206127129
chr2	206130580	206272091
chr2	206671319	207662262
chr2	207668435	208350505
chr2	208359479	213986744
chr2	213990102	216784400
chr2	216784733	220052106
chr2	220055941	220368795
chr2	220369180	222230206
chr2	222234163	222670533
chr2	222670951	225292952
chr2	225293933	227521047
chr2	227521321	228241009
chr2	228258857	228389744
chr2	228392035	229263400
chr2	229269011	232682693
chr2	232718506	233439850
chr2	233440110	233455417
chr2	233456370	234698751
chr2	234699856	234766961
chr2	234770708	235442848
chr2	235450064	235554062
chr2	235558524	236818756
chr2	236819037	237015986
chr2	237155577	238451240
chr2	238454397	239025762
chr2	239029048	239500069
chr2	239501848	239685070
chr2	239686266	240314249
chr2	240328012	240737213
chr2	240739444	240887152
chr2	240888533	241914606
chr2	241922196	242509677
chr2	242510725	242529219
chr2	242530921	242704441
chr2	242707147	242735475
chr2	242787795	242788734
chr2	242791115	242797879
chr2	242798815	242869797
chr2	242872030	242945372
chr2	242946695	242948329
chr2	242953575	243028398
chr3	0	173711
chr3	177890	227318
chr3	234779	528303
chr3	534054	611990
chr3	663951	1035203
chr3	1039092	1777566
chr3	1822300	1913085
chr3	1925642	5606779
chr3	5607068	7348718
chr3	7350492	8601010
chr3	8601922	13680913
chr3	13682277	13744271
chr3	13758036	15571599
chr3	15572594	15844786
chr3	15846719	17190024
chr3	17190843	17541195
chr3	17545644	18946004
chr3	18953294	21999641
chr3	22000612	22720781
chr3	22724396	24661740
chr3	24666296	25030804
chr3	25032309	26425784
chr3	26445954	26450922
chr3	26452349	27068440
chr3	27083380	27637156
chr3	27655063	32102004
chr3	32108265	35248917
chr3	35249211	42374834
chr3	42376941	47822605
chr3	47824641	47844195
chr3	47845578	48276045
chr3	48276532	49720650
chr3	49735911	50116176
chr3	50127117	50652668
chr3	50652966	50913426
chr3	50913514	54552954
chr3	54553241	55694089
chr3	55694589	57405934
chr3	57406936	60266630
chr3	60266883	62105935
chr3	62106245	64429784
chr3	64430260	64533074
chr3	64535867	65117736
chr3	65119973	66059875
chr3	66060679	68736203
chr3	68748587	75381807
chr3	75817199	75983461
chr3	75998678	76014509
chr3	76014837	76778296
chr3	76783350	77338364
chr3	77345580	80061821
chr3	80064482	81909337
chr3	81923746	84103901
chr3	84107362	90280070
chr3	90504635	94294188
chr3	94298639	97891025
chr3	97914149	98409754
chr3	98415917	98428747
chr3	98429029	98899095
chr3	98902405	99207335
chr3	99216764	100737114
chr3	100737416	104033960
chr3	104035652	106219762
chr3	106223326	107037947
chr3	107040302	117090684
chr3	117091254	119941697
chr3	119942094	124508041
chr3	124509419	124936343
chr3	124936985	125398660
chr3	125399962	125443607
chr3	125458762	125673045
chr3	125675710	128364796
chr3	128415090	129076189
chr3	129079774	129674767
chr3	129680405	129721448
chr3	129724931	129762241
chr3	129932014	130243427
chr3	130244078	131595147
chr3	131607666	131674529
chr3	131676201	131988937
chr3	131995012	133016525
chr3	133023166	133137993
chr3	133140741	136020587
chr3	136026934	137803342
chr3	137807116	137832798
chr3	137834598	138170619
chr3	138171003	139699599
chr3	139701329	140544402
chr3	140547139	140909356
chr3	140911954	142629754
chr3	142630054	145644868
chr3	145645550	145668624
chr3	145669312	146385188
chr3	146392579	147685194
chr3	147685615	155481095
chr3	155492177	159023874
chr3	159024227	159256893
chr3	159257869	159589147
chr3	159589576	161570655
chr3	161571443	162509816
chr3	162627278	162744320
chr3	162748400	162764943
chr3	162769725	163668226
chr3	163672679	165427157
chr3	165469281	166090600
chr3	166094202	166122429
chr3	166140413	166522842
chr3	166530943	170731405
chr3	170731785	171892217
chr3	171893194	173239168
chr3	173291385	176693689
chr3	176707930	177362980
chr3	177363669	178549812
chr3	178568168	178921549
chr3	178922335	182199426
chr3	182200074	183251706
chr3	183252027	184470877
chr3	184472738	184766849
chr3	184786757	187732820
chr3	187734955	188864605
chr3	188865580	189736588
chr3	189741544	190339529
chr3	190339833	191064247
chr3	191071834	191988438
chr3	191996772	192874962
chr3	192885551	193845722
chr3	193865119	194383921
chr3	194384551	194398662
chr3	194400487	194555516
chr3	194556197	195196338
chr3	195239292	195339686
chr3	195487543	195498660
chr3	195516612	195662761
chr3	195733839	196534738
chr3	196561875	196933086
chr3	196942547	197162319
chr3	197165908	197185850
chr3	197188328	197603734
chr3	197604525	197730043
chr3	197735248	197825204
chr4	0	649290
chr4	651178	737735
chr4	742329	1080326
chr4	1081362	1387977
chr4	1392638	1396451
chr4	1402757	1626333
chr4	1627892	3342926
chr4	3343659	3467337
chr4	3474927	3676892
chr4	3678652	3765725
chr4	3770807	3816193
chr4	3818660	5895100
chr4	5898874	6201749
chr4	6202533	6651907
chr4	6653090	6682247
chr4	6685428	6881591
chr4	6882047	7166757
chr4	7167330	7214064
chr4	7225836	7443254
chr4	7444420	7598732
chr4	7599587	8554005
chr4	8554339	8621479
chr4	8641280	9324681
chr4	9496122	10099818
chr4	10236138	10669259
chr4	10669579	10726063
chr4	10726780	15626949
chr4	15627587	15946885
chr4	15949067	19057399
chr4	19058047	21118711
chr4	21119251	25510382
chr4	25511097	25556579
chr4	25578513	27071051
chr4	27071397	27207905
chr4	27208295	27949671
chr4	27949929	28581818
chr4	28585615	29286403
chr4	29298153	33377755
chr4	33379507	34683459
chr4	34688754	34779427
chr4	34829888	35774193
chr4	35774508	39116219
chr4	39122927	40749611
chr4	40937105	42153857
chr4	42154580	42697661
chr4	42706148	46202723
chr4	46205855	48070837
chr4	48071178	49276846
chr4	49338875	49489307
chr4	49522459	52660190
chr4	52683472	52948009
chr4	52948366	53154978
chr4	53155274	54073450
chr4	54079819	56609457
chr4	56610582	58961770
chr4	58962290	59973798
chr4	59988396	60324903
chr4	60330935	60816210
chr4	60817763	61242116
chr4	61243573	61330035
chr4	61334710	61939057
chr4	61942344	62498774
chr4	62499695	63526728
chr4	63527076	65097005
chr4	65097906	65719075
chr4	65719667	66588550
chr4	66629765	68264245
chr4	68266790	69282452
chr4	69283149	69283260
chr4	69283461	69368759
chr4	69553538	69671301
chr4	69717872	70017894
chr4	70294271	70874683
chr4	70874983	71080275
chr4	71082736	71086861
chr4	71089511	76948568
chr4	76949047	76954996
chr4	76955641	78275839
chr4	78287983	79341545
chr4	79341844	80360250
chr4	80362812	80893900
chr4	80894441	83546381
chr4	83549420	89020365
chr4	89084393	90101107
chr4	90107506	91842775
chr4	91935992	92160321
chr4	92162441	93567629
chr4	93570130	98353926
chr4	98360059	98841654
chr4	99056887	99813092
chr4	99818986	101959985
chr4	101961205	103554602
chr4	103555214	104894091
chr4	104894697	107056466
chr4	107063670	109720629
chr4	109722010	109922435
chr4	109922693	110690150
chr4	110690798	114140205
chr4	114141696	114479648
chr4	114479991	115172410
chr4	115185858	115396095
chr4	115397725	115928688
chr4	115929334	124946981
chr4	124949184	126607495
chr4	126624448	130065789
chr4	130068581	130626139
chr4	130626708	131657398
chr4	131657766	131943992
chr4	132362973	132558696
chr4	132899638	134132777
chr4	134133048	135432730
chr4	135436214	135885121
chr4	135888145	137914172
chr4	137953216	138179837
chr4	138194940	138966133
chr4	138967210	140775727
chr4	140776063	141700937
chr4	141701813	142442937
chr4	142443312	143206468
chr4	143206762	144653225
chr4	144681991	144713021
chr4	144754258	144913260
chr4	145045653	145319065
chr4	145319927	146612923
chr4	146613236	148515648
chr4	148519825	148924949
chr4	148925213	149287479
chr4	149287731	152778473
chr4	152790136	152990885
chr4	152992598	154381000
chr4	154381391	154680802
chr4	154682588	154758171
chr4	154765406	155803004
chr4	155803078	156947789
chr4	156971577	157581598
chr4	157581946	159969770
chr4	159970255	161015173
chr4	161015782	161827489
chr4	161828887	161859035
chr4	161932066	161955100
chr4	161963571	162053195
chr4	162053790	162447205
chr4	162452683	163731023
chr4	163731360	165202671
chr4	165206402	165861440
chr4	165886549	166003441
chr4	166005097	167501166
chr4	167501835	168109008
chr4	168115505	168807981
chr4	168995297	169030103
chr4	169031462	172374156
chr4	172382446	173424733
